,KL,bs,config_file,data,data_split_seed,decrease_from,det_test_acc,do,dwp_samples,ens,ens[10]_test_acc,epochs,gamma,gpu_id,hid_dim,id,init,kernel_dim,kl_weight,l2,l2_norm,lamb,log_dir,loss,lr,model,n_classes,name,net_cfg,num_examples,pretrained,prior,prior+init,resume,root,samp_test_acc,sec,seed,start_kl,start_stoch,t,test_acc,test_bs,test_loss,test_nll,time,tmp,train_acc,train_loss,train_nll,vae,vae_hid_dim,vae_var,z_dim
56399,,256,None,shapes,0,0,,0.5,,,0.9827411167512692,100,0.5,0,500,1926,vae,,,0.0,0.0,,/tmp/,0.08054376393556595,0.001,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (vae init),,exman/runs/001926-2018-08-15-22-09-07,,0.03177475929260254,0,,,100,0.9827411167512692,500,,0.16014385223388672,2018-08-15 22:09:07,False,1.0,,0.08054376393556595,"./vae/z-dim=2,hidden-dim=32/0/",,,
56499,,256,None,shapes,3,0,,0.5,,,1.0,100,0.5,6,500,1927,vae,,,0.0,0.0,,/tmp/,0.0012160072335973384,0.001,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (vae init),,exman/runs/001927-2018-08-15-22-09-07,,0.1082909107208252,3,,,100,1.0,500,,0.0015114677371457221,2018-08-15 22:09:07,False,1.0,,0.0012160072335973384,"./vae/z-dim=2,hidden-dim=32/0/",,,
56599,,256,None,shapes,2,0,,0.5,,,1.0,100,0.5,4,500,1928,vae,,,0.0,0.0,,/tmp/,0.001225293279159814,0.001,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (vae init),,exman/runs/001928-2018-08-15-22-09-07,,0.0897524356842041,2,,,100,1.0,500,,0.0013382897013798356,2018-08-15 22:09:07,False,1.0,,0.001225293279159814,"./vae/z-dim=2,hidden-dim=32/0/",,,
56699,,256,None,shapes,1,0,,0.5,,,0.9969543147208122,100,0.5,6,500,1929,vae,,,0.0,0.0,,/tmp/,0.05057457834482193,0.001,shapes,10,vanilla-init-full-grid,vanilla,100,,,vanilla (vae init),,exman/runs/001929-2018-08-15-22-09-08,,0.03295326232910156,1,,,100,0.9969543147208122,500,,0.07516507804393767,2018-08-15 22:09:08,False,1.0,,0.05057457834482193,"./vae/z-dim=2,hidden-dim=32/0/",,,
56799,,256,None,shapes,1,0,,0.5,,,1.0,100,0.5,2,500,1930,vae,,,0.0,0.0,,/tmp/,0.0011754987235181036,0.001,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (vae init),,exman/runs/001930-2018-08-15-22-09-08,,0.07667946815490723,1,,,100,1.0,500,,0.001623944495804608,2018-08-15 22:09:08,False,1.0,,0.0011754987235181036,"./vae/z-dim=2,hidden-dim=32/0/",,,
56899,,256,None,shapes,2,0,,0.5,,,0.9776649746192894,100,0.5,2,500,1931,vae,,,0.0,0.0,,/tmp/,0.07365120947360992,0.001,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (vae init),,exman/runs/001931-2018-08-15-22-09-08,,0.03462696075439453,2,,,100,0.9776649746192894,500,,0.15485326945781708,2018-08-15 22:09:08,False,1.0,,0.07365120947360992,"./vae/z-dim=2,hidden-dim=32/0/",,,
56999,,256,None,shapes,0,0,,0.5,,,0.9456852791878172,100,0.5,6,500,1932,vae,,,0.0,0.0,,/tmp/,0.08396096527576448,0.001,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (vae init),,exman/runs/001932-2018-08-15-22-09-08,,0.03142833709716797,0,,,100,0.9456852791878172,500,,0.18712450563907626,2018-08-15 22:09:08,False,1.0,,0.08396096527576448,"./vae/z-dim=2,hidden-dim=32/0/",,,
57099,,256,None,shapes,0,0,,0.5,,,0.6918781725888324,100,0.5,4,500,1933,xavier,,,0.0,0.0,,/tmp/,0.002435970352962613,0.01,shapes,10,vanilla-init-full-grid,vanilla,10,,,vanilla (xavier init),,exman/runs/001933-2018-08-15-22-09-28,,0.028150558471679688,0,,,100,0.6918781725888324,500,,1.8475991487503047,2018-08-15 22:09:28,False,1.0,,0.002435970352962613,"./vae/z-dim=2,hidden-dim=32/0/",,,
57199,,256,None,shapes,2,0,,0.5,,,0.7532994923857868,100,0.5,0,500,1934,xavier,,,0.0,0.0,,/tmp/,0.0019450426334515212,0.01,shapes,10,vanilla-init-full-grid,vanilla,10,,,vanilla (xavier init),,exman/runs/001934-2018-08-15-22-09-28,,0.031230449676513675,2,,,100,0.7532994923857868,500,,1.70929753780365,2018-08-15 22:09:28,False,1.0,,0.0019450426334515212,"./vae/z-dim=2,hidden-dim=32/0/",,,
57299,,256,None,shapes,3,0,,0.5,,,0.9218274111675128,100,0.5,1,500,1935,vae,,,0.0,0.0,,/tmp/,0.6604775786399841,0.0001,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (vae init),,exman/runs/001935-2018-08-15-22-09-28,,0.021983861923217773,3,,,100,0.9218274111675128,500,,0.6978422403335571,2018-08-15 22:09:28,False,0.9333333333333332,,0.6604775786399841,"./vae/z-dim=2,hidden-dim=32/0/",,,
57399,,256,None,shapes,1,0,,0.5,,,0.9802030456852792,100,0.5,4,500,1936,vae,,,0.0,0.0,,/tmp/,0.6613160967826843,0.0001,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (vae init),,exman/runs/001936-2018-08-15-22-09-28,,0.022623300552368164,1,,,100,0.9802030456852792,500,,0.6811321973800659,2018-08-15 22:09:28,False,1.0,,0.6613160967826843,"./vae/z-dim=2,hidden-dim=32/0/",,,
57499,,256,None,shapes,3,0,,0.5,,,0.9974619289340102,100,0.5,2,500,1937,vae,,,0.0,0.0,,/tmp/,0.049817242324352265,0.0001,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (vae init),,exman/runs/001937-2018-08-15-22-09-28,,0.06461930274963379,3,,,100,0.9974619289340102,500,,0.04698319733142853,2018-08-15 22:09:28,False,0.9955,,0.049817242324352265,"./vae/z-dim=2,hidden-dim=32/0/",,,
57599,,256,None,shapes,0,0,,0.5,,,0.8030456852791878,100,0.5,1,500,1938,xavier,,,0.0,0.0,,/tmp/,0.006466460414230824,0.01,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (xavier init),,exman/runs/001938-2018-08-15-22-09-28,,0.01772165298461914,0,,,100,0.8030456852791878,500,,0.5181872844696045,2018-08-15 22:09:28,False,1.0,,0.006466460414230824,"./vae/z-dim=2,hidden-dim=32/0/",,,
57699,,256,None,shapes,2,0,,0.5,,,0.9040609137055836,100,0.5,4,500,1939,xavier,,,0.0,0.0,,/tmp/,0.005463791079819202,0.01,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (xavier init),,exman/runs/001939-2018-08-15-22-09-28,,0.01823902130126953,2,,,100,0.9040609137055836,500,,0.25711777806282043,2018-08-15 22:09:28,False,1.0,,0.005463791079819202,"./vae/z-dim=2,hidden-dim=32/0/",,,
57799,,256,None,shapes,1,0,,0.5,,,0.9832487309644671,100,0.5,1,500,1940,vae,,,0.0,0.0,,/tmp/,0.4407716648578644,0.0001,shapes,10,vanilla-init-full-grid,vanilla,500,,,vanilla (vae init),,exman/runs/001940-2018-08-15-22-09-28,,0.02250385284423828,1,,,100,0.9832487309644671,500,,0.4426470994949341,2018-08-15 22:09:28,False,0.992,,0.4407716648578644,"./vae/z-dim=2,hidden-dim=32/0/",,,
57899,,256,None,shapes,3,0,,0.5,,,0.7243654822335025,100,0.5,0,500,1941,xavier,,,0.0,0.0,,/tmp/,0.002420687582343817,0.01,shapes,10,vanilla-init-full-grid,vanilla,20,,,vanilla (xavier init),,exman/runs/001941-2018-08-15-22-09-28,,0.029324769973754883,3,,,100,0.7243654822335025,500,,2.681030750274658,2018-08-15 22:09:28,False,1.0,,0.002420687582343817,"./vae/z-dim=2,hidden-dim=32/0/",,,
57999,,256,None,shapes,0,0,,0.5,,,0.7670050761421321,100,0.5,2,500,1942,xavier,,,0.0,0.0,,/tmp/,0.002767252968624234,0.01,shapes,10,vanilla-init-full-grid,vanilla,20,,,vanilla (xavier init),,exman/runs/001942-2018-08-15-22-09-28,,0.018922090530395508,0,,,100,0.7670050761421321,500,,1.1649316549301147,2018-08-15 22:09:28,False,1.0,,0.002767252968624234,"./vae/z-dim=2,hidden-dim=32/0/",,,
58099,,256,None,shapes,2,0,,0.5,,,0.8670050761421322,100,0.5,0,500,1943,vae,,,0.0,0.0,,/tmp/,0.6866226196289062,0.0001,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (vae init),,exman/runs/001943-2018-08-15-22-09-28,,0.019023656845092773,2,,,100,0.8670050761421322,500,,0.7638893723487854,2018-08-15 22:09:28,False,0.9,,0.6866226196289062,"./vae/z-dim=2,hidden-dim=32/0/",,,
58199,,256,None,shapes,1,0,,0.5,,,0.8218274111675127,100,0.5,4,500,1944,xavier,,,0.0,0.0,,/tmp/,0.0022792101372033358,0.01,shapes,10,vanilla-init-full-grid,vanilla,20,,,vanilla (xavier init),,exman/runs/001944-2018-08-15-22-09-28,,0.01903009414672852,1,,,100,0.8218274111675127,500,,1.187122464179993,2018-08-15 22:09:28,False,1.0,,0.0022792101372033358,"./vae/z-dim=2,hidden-dim=32/0/",,,
58299,,256,None,shapes,0,0,,0.5,,,0.9416243654822336,100,0.5,2,500,1945,vae,,,0.0,0.0,,/tmp/,0.7015029788017273,0.0001,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (vae init),,exman/runs/001945-2018-08-15-22-09-28,,0.01939558982849121,0,,,100,0.9416243654822336,500,,0.7301181554794312,2018-08-15 22:09:28,False,1.0,,0.7015029788017273,"./vae/z-dim=2,hidden-dim=32/0/",,,
58399,,256,None,shapes,0,0,,0.5,,,0.9964467005076142,100,0.5,6,500,1946,vae,,,0.0,0.0,,/tmp/,0.0586824506521225,0.0001,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (vae init),,exman/runs/001946-2018-08-15-22-09-28,,0.06499552726745605,0,,,100,0.9964467005076142,500,,0.05384635180234909,2018-08-15 22:09:28,False,0.9965,,0.0586824506521225,"./vae/z-dim=2,hidden-dim=32/0/",,,
58499,,256,None,shapes,3,0,,0.5,,,0.9497461928934009,100,0.5,6,500,1947,vae,,,0.0,0.0,,/tmp/,0.665274441242218,0.0001,shapes,10,vanilla-init-full-grid,vanilla,100,,,vanilla (vae init),,exman/runs/001947-2018-08-15-22-09-28,,0.019550561904907227,3,,,100,0.9497461928934009,500,,0.6574456691741943,2018-08-15 22:09:28,False,0.92,,0.665274441242218,"./vae/z-dim=2,hidden-dim=32/0/",,,
58599,,256,None,shapes,2,0,,0.5,,,0.9263959390862944,100,0.5,6,500,1948,vae,,,0.0,0.0,,/tmp/,0.7136639356613159,0.0001,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (vae init),,exman/runs/001948-2018-08-15-22-09-28,,0.02985501289367676,2,,,100,0.9263959390862944,500,,0.7586414217948914,2018-08-15 22:09:28,False,0.975,,0.7136639356613159,"./vae/z-dim=2,hidden-dim=32/0/",,,
58699,,256,None,shapes,1,0,,0.5,,,0.9802030456852792,100,0.5,2,500,1949,vae,,,0.0,0.0,,/tmp/,0.662798285484314,0.0001,shapes,10,vanilla-init-full-grid,vanilla,100,,,vanilla (vae init),,exman/runs/001949-2018-08-15-22-09-28,,0.027431964874267575,1,,,100,0.9802030456852792,500,,0.6800307631492615,2018-08-15 22:09:28,False,1.0,,0.662798285484314,"./vae/z-dim=2,hidden-dim=32/0/",,,
58799,,256,None,shapes,3,0,,0.5,,,0.8730964467005076,100,0.5,6,500,1950,xavier,,,0.0,0.0,,/tmp/,0.010406231507658958,0.01,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (xavier init),,exman/runs/001950-2018-08-15-22-09-28,,0.01752638816833496,3,,,100,0.8730964467005076,500,,0.5044742822647095,2018-08-15 22:09:28,False,1.0,,0.010406231507658958,"./vae/z-dim=2,hidden-dim=32/0/",,,
58899,,256,None,shapes,2,0,,0.5,,,0.8380710659898477,100,0.5,6,500,1951,xavier,,,0.0,0.0,,/tmp/,0.0042310236021876335,0.01,shapes,10,vanilla-init-full-grid,vanilla,20,,,vanilla (xavier init),,exman/runs/001951-2018-08-15-22-09-28,,0.029781103134155273,2,,,100,0.8380710659898477,500,,1.7020061016082764,2018-08-15 22:09:28,False,1.0,,0.0042310236021876335,"./vae/z-dim=2,hidden-dim=32/0/",,,
58999,,256,None,shapes,3,0,,0.5,,,0.8934010152284264,100,0.5,0,500,1952,vae,,,0.0,0.0,,/tmp/,0.6703653335571289,0.0001,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (vae init),,exman/runs/001952-2018-08-15-22-09-28,,0.018787860870361328,3,,,100,0.8934010152284264,500,,0.6924395561218262,2018-08-15 22:09:28,False,0.925,,0.6703653335571289,"./vae/z-dim=2,hidden-dim=32/0/",,,
59099,,256,None,shapes,2,0,,0.5,,,0.9974619289340102,100,0.5,1,500,1953,vae,,,0.0,0.0,,/tmp/,0.05271375876665115,0.0001,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (vae init),,exman/runs/001953-2018-08-15-22-09-28,,0.061307191848754876,2,,,100,0.9974619289340102,500,,0.04989079013466835,2018-08-15 22:09:28,False,0.998,,0.05271375876665115,"./vae/z-dim=2,hidden-dim=32/0/",,,
59199,,256,None,shapes,3,0,,0.5,,,0.6157360406091371,100,0.5,1,500,1954,xavier,,,0.0,0.0,,/tmp/,0.0006165981176309288,0.01,shapes,10,vanilla-init-full-grid,vanilla,10,,,vanilla (xavier init),,exman/runs/001954-2018-08-15-22-09-28,,0.017904043197631836,3,,,100,0.6157360406091371,500,,2.530503034591675,2018-08-15 22:09:28,False,1.0,,0.0006165981176309288,"./vae/z-dim=2,hidden-dim=32/0/",,,
59299,,256,None,shapes,3,0,,0.5,,,0.9741116751269036,100,0.5,4,500,1955,vae,,,0.0,0.0,,/tmp/,0.4446791181564331,0.0001,shapes,10,vanilla-init-full-grid,vanilla,500,,,vanilla (vae init),,exman/runs/001955-2018-08-15-22-09-28,,0.02843713760375977,3,,,100,0.9741116751269036,500,,0.4391413927078247,2018-08-15 22:09:28,False,0.97,,0.4446791181564331,"./vae/z-dim=2,hidden-dim=32/0/",,,
59399,,256,None,shapes,1,0,,0.5,,,0.9974619289340102,100,0.5,0,500,1956,vae,,,0.0,0.0,,/tmp/,0.046720714896917336,0.0001,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (vae init),,exman/runs/001956-2018-08-15-22-09-28,,0.06707215309143066,1,,,100,0.9974619289340102,500,,0.0448526106774807,2018-08-15 22:09:28,False,0.99675,,0.046720714896917336,"./vae/z-dim=2,hidden-dim=32/0/",,,
59499,,256,None,shapes,1,0,,0.5,,,0.7248730964467005,100,0.5,6,500,1957,xavier,,,0.0,0.0,,/tmp/,0.0009645462268963457,0.01,shapes,10,vanilla-init-full-grid,vanilla,10,,,vanilla (xavier init),,exman/runs/001957-2018-08-15-22-09-28,,0.018530607223510742,1,,,100,0.7248730964467005,500,,1.4575706720352173,2018-08-15 22:09:28,False,1.0,,0.0009645462268963457,"./vae/z-dim=2,hidden-dim=32/0/",,,
59599,,256,None,shapes,0,0,,0.5,,,0.950253807106599,100,0.5,0,500,1958,vae,,,0.0,0.0,,/tmp/,0.4755987246036529,0.0001,shapes,10,vanilla-init-full-grid,vanilla,500,,,vanilla (vae init),,exman/runs/001958-2018-08-15-22-09-28,,0.024346113204956055,0,,,100,0.950253807106599,500,,0.4757769703865051,2018-08-15 22:09:28,False,0.938,,0.4755987246036529,"./vae/z-dim=2,hidden-dim=32/0/",,,
59699,,256,None,shapes,0,0,,0.5,,,0.8979695431472081,100,0.5,1,500,1959,vae,,,0.0,0.0,,/tmp/,0.6987165212631226,0.0001,shapes,10,vanilla-init-full-grid,vanilla,100,,,vanilla (vae init),,exman/runs/001959-2018-08-15-22-09-28,,0.0286257266998291,0,,,100,0.8979695431472081,500,,0.7153124213218689,2018-08-15 22:09:28,False,0.9,,0.6987165212631226,"./vae/z-dim=2,hidden-dim=32/0/",,,
59799,,256,None,shapes,2,0,,0.5,,,0.9908629441624366,100,0.5,2,500,1960,vae,,,0.0,0.0,,/tmp/,0.4867201948165894,0.0001,shapes,10,vanilla-init-full-grid,vanilla,500,,,vanilla (vae init),,exman/runs/001960-2018-08-15-22-09-28,,0.021088361740112305,2,,,100,0.9908629441624366,500,,0.4896291494369507,2018-08-15 22:09:28,False,0.99,,0.4867201948165894,"./vae/z-dim=2,hidden-dim=32/0/",,,
59899,,256,None,shapes,1,0,,0.5,,,0.9401015228426396,100,0.5,2,500,1961,xavier,,,0.0,0.0,,/tmp/,0.005969778634607792,0.01,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (xavier init),,exman/runs/001961-2018-08-15-22-09-28,,0.02782750129699707,1,,,100,0.9401015228426396,500,,0.13729923963546753,2018-08-15 22:09:28,False,1.0,,0.005969778634607792,"./vae/z-dim=2,hidden-dim=32/0/",,,
59999,,256,None,shapes,2,0,,0.5,,,0.9472081218274112,100,0.5,4,500,1962,vae,,,0.0,0.0,,/tmp/,0.7388355135917664,0.0001,shapes,10,vanilla-init-full-grid,vanilla,100,,,vanilla (vae init),,exman/runs/001962-2018-08-15-22-09-28,,0.019230127334594727,2,,,100,0.9472081218274112,500,,0.7448309659957886,2018-08-15 22:09:28,False,0.93,,0.7388355135917664,"./vae/z-dim=2,hidden-dim=32/0/",,,
60099,,256,None,shapes,0,0,,0.5,,,0.8395939086294416,100,0.5,0,500,1963,xavier,,,0.0,0.0,,/tmp/,0.007178389932960272,0.01,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (xavier init),,exman/runs/001963-2018-08-15-22-09-50,,0.02116680145263672,0,,,100,0.8395939086294416,500,,0.7302906513214111,2018-08-15 22:09:50,False,1.0,,0.007178389932960272,"./vae/z-dim=2,hidden-dim=32/0/",,,
60199,,256,None,shapes,0,0,,0.5,,,0.8411167512690355,100,0.5,4,500,1964,xavier,,,0.0,0.0,,/tmp/,0.15353482961654666,0.001,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (xavier init),,exman/runs/001964-2018-08-15-22-09-50,,0.02890729904174805,0,,,100,0.8411167512690355,500,,0.4613920152187347,2018-08-15 22:09:50,False,1.0,,0.15353482961654666,"./vae/z-dim=2,hidden-dim=32/0/",,,
60299,,256,None,shapes,0,0,,0.5,,,0.7233502538071066,100,0.5,1,500,1965,xavier,,,0.0,0.0,,/tmp/,0.10222654044628143,0.001,shapes,10,vanilla-init-full-grid,vanilla,10,,,vanilla (xavier init),,exman/runs/001965-2018-08-15-22-09-50,,0.029949426651000977,0,,,100,0.7233502538071066,500,,0.9521743059158324,2018-08-15 22:09:50,False,1.0,,0.10222654044628143,"./vae/z-dim=2,hidden-dim=32/0/",,,
60399,,256,None,shapes,1,0,,0.5,,,0.9862944162436548,100,0.5,0,500,1966,xavier,,,0.0,0.0,,/tmp/,0.007133719976991416,0.01,shapes,10,vanilla-init-full-grid,vanilla,100,,,vanilla (xavier init),,exman/runs/001966-2018-08-15-22-09-50,,0.022709369659423828,1,,,100,0.9862944162436548,500,,0.046624090522527695,2018-08-15 22:09:50,False,1.0,,0.007133719976991416,"./vae/z-dim=2,hidden-dim=32/0/",,,
60499,,256,None,shapes,0,0,,0.5,,,0.7893401015228426,100,0.5,6,500,1967,xavier,,,0.0,0.0,,/tmp/,0.1384814828634262,0.001,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (xavier init),,exman/runs/001967-2018-08-15-22-09-50,,0.02863001823425293,0,,,100,0.7893401015228426,500,,0.4442345201969147,2018-08-15 22:09:50,False,1.0,,0.1384814828634262,"./vae/z-dim=2,hidden-dim=32/0/",,,
60599,,256,None,shapes,3,0,,0.5,,,0.7319796954314721,100,0.5,4,500,1968,xavier,,,0.0,0.0,,/tmp/,0.06234083324670792,0.001,shapes,10,vanilla-init-full-grid,vanilla,20,,,vanilla (xavier init),,exman/runs/001968-2018-08-15-22-09-50,,0.030470848083496094,3,,,100,0.7319796954314721,500,,1.124933838844299,2018-08-15 22:09:50,False,1.0,,0.06234083324670792,"./vae/z-dim=2,hidden-dim=32/0/",,,
60699,,256,None,shapes,2,0,,0.5,,,0.9101522842639594,100,0.5,2,500,1969,xavier,,,0.0,0.0,,/tmp/,0.006022566463798285,0.01,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (xavier init),,exman/runs/001969-2018-08-15-22-09-50,,0.02000594139099121,2,,,100,0.9101522842639594,500,,0.31384557485580444,2018-08-15 22:09:50,False,1.0,,0.006022566463798285,"./vae/z-dim=2,hidden-dim=32/0/",,,
60799,,256,None,shapes,2,0,,0.5,,,0.9969543147208122,100,0.5,0,500,1970,xavier,,,0.0,0.0,,/tmp/,0.003349704282358289,0.01,shapes,10,vanilla-init-full-grid,vanilla,500,,,vanilla (xavier init),,exman/runs/001970-2018-08-15-22-09-50,,0.035256385803222656,2,,,100,0.9969543147208122,500,,0.020081333816051483,2018-08-15 22:09:50,False,1.0,,0.003349704282358289,"./vae/z-dim=2,hidden-dim=32/0/",,,
60899,,256,None,shapes,2,0,,0.5,,,1.0,100,0.5,6,500,1971,xavier,,,0.0,0.0,,/tmp/,0.0001151225566281937,0.01,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (xavier init),,exman/runs/001971-2018-08-15-22-09-50,,0.10012435913085938,2,,,100,1.0,500,,0.00014488273882307112,2018-08-15 22:09:50,False,1.0,,0.0001151225566281937,"./vae/z-dim=2,hidden-dim=32/0/",,,
60999,,256,None,shapes,1,0,,0.5,,,0.8883248730964467,100,0.5,0,500,1972,xavier,,,0.0,0.0,,/tmp/,0.12580014765262604,0.001,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (xavier init),,exman/runs/001972-2018-08-15-22-09-50,,0.028559446334838867,1,,,100,0.8883248730964467,500,,0.3308292031288147,2018-08-15 22:09:50,False,1.0,,0.12580014765262604,"./vae/z-dim=2,hidden-dim=32/0/",,,
61099,,256,None,shapes,0,0,,0.5,,,0.9725888324873097,100,0.5,6,500,1973,xavier,,,0.0,0.0,,/tmp/,0.015450780279934406,0.01,shapes,10,vanilla-init-full-grid,vanilla,100,,,vanilla (xavier init),,exman/runs/001973-2018-08-15-22-09-50,,0.025836706161499023,0,,,100,0.9725888324873097,500,,0.07580476254224777,2018-08-15 22:09:50,False,1.0,,0.015450780279934406,"./vae/z-dim=2,hidden-dim=32/0/",,,
61199,,256,None,shapes,3,0,,0.5,,,0.96751269035533,100,0.5,2,500,1974,xavier,,,0.0,0.0,,/tmp/,0.050977014005184174,0.01,shapes,10,vanilla-init-full-grid,vanilla,100,,,vanilla (xavier init),,exman/runs/001974-2018-08-15-22-09-50,,0.01808404922485352,3,,,100,0.96751269035533,500,,0.10518429428339003,2018-08-15 22:09:50,False,0.99,,0.050977014005184174,"./vae/z-dim=2,hidden-dim=32/0/",,,
61299,,256,None,shapes,1,0,,0.5,,,0.9431472081218274,100,0.5,1,500,1975,xavier,,,0.0,0.0,,/tmp/,0.0035537243820726867,0.01,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (xavier init),,exman/runs/001975-2018-08-15-22-09-50,,0.01769399642944336,1,,,100,0.9431472081218274,500,,0.15785114467144012,2018-08-15 22:09:50,False,1.0,,0.0035537243820726867,"./vae/z-dim=2,hidden-dim=32/0/",,,
61399,,256,None,shapes,1,0,,0.5,,,0.8253807106598985,100,0.5,1,500,1976,xavier,,,0.0,0.0,,/tmp/,0.06927772611379622,0.001,shapes,10,vanilla-init-full-grid,vanilla,20,,,vanilla (xavier init),,exman/runs/001976-2018-08-15-22-09-50,,0.017611265182495117,1,,,100,0.8253807106598985,500,,0.6338177919387817,2018-08-15 22:09:50,False,1.0,,0.06927772611379622,"./vae/z-dim=2,hidden-dim=32/0/",,,
61499,,256,None,shapes,2,0,,0.5,,,0.7461928934010152,100,0.5,4,500,1977,xavier,,,0.0,0.0,,/tmp/,0.07854156196117401,0.001,shapes,10,vanilla-init-full-grid,vanilla,10,,,vanilla (xavier init),,exman/runs/001977-2018-08-15-22-09-50,,0.02004432678222656,2,,,100,0.7461928934010152,500,,0.9353335499763488,2018-08-15 22:09:50,False,1.0,,0.07854156196117401,"./vae/z-dim=2,hidden-dim=32/0/",,,
61599,,256,None,shapes,1,0,,0.5,,,0.7228426395939086,100,0.5,2,500,1978,xavier,,,0.0,0.0,,/tmp/,0.04982016235589981,0.001,shapes,10,vanilla-init-full-grid,vanilla,10,,,vanilla (xavier init),,exman/runs/001978-2018-08-15-22-09-50,,0.020550966262817383,1,,,100,0.7228426395939086,500,,0.9869865775108336,2018-08-15 22:09:50,False,1.0,,0.04982016235589981,"./vae/z-dim=2,hidden-dim=32/0/",,,
61699,,256,None,shapes,3,0,,0.5,,,0.8426395939086294,100,0.5,2,500,1979,xavier,,,0.0,0.0,,/tmp/,0.15505892038345334,0.001,shapes,10,vanilla-init-full-grid,vanilla,30,,,vanilla (xavier init),,exman/runs/001979-2018-08-15-22-09-50,,0.01682424545288086,3,,,100,0.8426395939086294,500,,0.4715980887413025,2018-08-15 22:09:50,False,0.9666666666666668,,0.15505892038345334,"./vae/z-dim=2,hidden-dim=32/0/",,,
61799,,256,None,shapes,3,0,,0.5,,,0.6461928934010153,100,0.5,6,500,1980,xavier,,,0.0,0.0,,/tmp/,0.043126892298460014,0.001,shapes,10,vanilla-init-full-grid,vanilla,10,,,vanilla (xavier init),,exman/runs/001980-2018-08-15-22-09-50,,0.019206523895263672,3,,,100,0.6461928934010153,500,,1.3021912574768066,2018-08-15 22:09:50,False,1.0,,0.043126892298460014,"./vae/z-dim=2,hidden-dim=32/0/",,,
61899,,256,None,shapes,1,0,,0.5,,,1.0,100,0.5,4,500,1981,xavier,,,0.0,0.0,,/tmp/,0.0002026408314704895,0.01,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (xavier init),,exman/runs/001981-2018-08-15-22-09-50,,0.08516407012939453,1,,,100,1.0,500,,0.0002901088155340404,2018-08-15 22:09:50,False,1.0,,0.0002026408314704895,"./vae/z-dim=2,hidden-dim=32/0/",,,
61999,,256,None,shapes,0,0,,0.5,,,0.7928934010152284,100,0.5,0,500,1982,xavier,,,0.0,0.0,,/tmp/,0.12055525928735733,0.001,shapes,10,vanilla-init-full-grid,vanilla,20,,,vanilla (xavier init),,exman/runs/001982-2018-08-15-22-09-50,,0.023441076278686523,0,,,100,0.7928934010152284,500,,0.6290875673294067,2018-08-15 22:09:50,False,1.0,,0.12055525928735733,"./vae/z-dim=2,hidden-dim=32/0/",,,
62099,,256,None,shapes,3,0,,0.5,,,0.8842639593908629,100,0.5,4,500,1983,xavier,,,0.0,0.0,,/tmp/,0.0350375771522522,0.01,shapes,10,vanilla-init-full-grid,vanilla,40,,,vanilla (xavier init),,exman/runs/001983-2018-08-15-22-09-50,,0.01803898811340332,3,,,100,0.8842639593908629,500,,0.3316774964332581,2018-08-15 22:09:50,False,1.0,,0.0350375771522522,"./vae/z-dim=2,hidden-dim=32/0/",,,
62199,,256,None,shapes,3,0,,0.5,,,1.0,100,0.5,0,500,1984,xavier,,,0.0,0.0,,/tmp/,0.00016834986221510916,0.01,shapes,10,vanilla-init-full-grid,vanilla,4000,,,vanilla (xavier init),,exman/runs/001984-2018-08-15-22-09-50,,0.07919597625732422,3,,,100,1.0,500,,0.0006299779051914811,2018-08-15 22:09:50,False,1.0,,0.00016834986221510916,"./vae/z-dim=2,hidden-dim=32/0/",,,
